State,Year,Crop,Area_ha,Production_tonnes,Yield_t_per_ha
Madhya Pradesh,2012-13,Turmeric,1435.000,1542.000,1.074564
Madhya Pradesh,2012-13,Urad,628485.000,258774.000,0.411743
Madhya Pradesh,2012-13,Wheat,5601025.000,16510524.000,2.947768
Madhya Pradesh,2013-14,Arhar/Tur,395709.000,284910.000,0.719999
Madhya Pradesh,2013-14,Bajra,191328.000,401624.000,2.099139
Madhya Pradesh,2013-14,Banana,18637.000,2931881.000,157.315072
Madhya Pradesh,2013-14,Barley,83559.000,146897.000,1.758003
Madhya Pradesh,2013-14,Castor Seed,2458.000,1191.000,0.484540
Madhya Pradesh,2013-14,Coriander,143986.000,94851.000,0.658752
Madhya Pradesh,2013-14,Cotton(Lint),573812.000,1225443.000,2.135618
Madhya Pradesh,2013-14,Dry Chillies,71877.000,132326.000,1.841006
Madhya Pradesh,2013-14,Garlic,81132.000,424434.000,5.231401
Madhya Pradesh,2013-14,Ginger,10668.000,20629.000,1.933727
Madhya Pradesh,2013-14,Gram,2774323.000,2102496.000,0.757841
Madhya Pradesh,2013-14,Groundnut,215619.000,354909.000,1.646001
Madhya Pradesh,2013-14,Horse-Gram,14324.000,7491.000,0.522968
Madhya Pradesh,2013-14,Jowar,247829.000,366796.000,1.480037
Madhya Pradesh,2013-14,Jute,1054.000,899.000,0.852941
Madhya Pradesh,2013-14,Khesari,46730.000,26122.000,0.558999
Madhya Pradesh,2013-14,Linseed,88825.000,46811.000,0.527003
Madhya Pradesh,2013-14,Maize,851639.000,1486110.000,1.745000
Madhya Pradesh,2013-14,Masoor,472192.000,311424.000,0.659528
Madhya Pradesh,2013-14,Mesta,299.000,656.000,2.193980
Madhya Pradesh,2013-14,Moong(Green Gram),196721.000,80279.000,0.408086
Madhya Pradesh,2013-14,Niger Seed,68873.000,25062.000,0.363887
Madhya Pradesh,2013-14,Onion,79260.000,1476852.000,18.633005
Madhya Pradesh,2013-14,Other  Rabi Pulses,4062.000,933.000,0.229690
Madhya Pradesh,2013-14,Other Kharif Pulses,10806.000,3386.000,0.313344
Madhya Pradesh,2013-14,Peas & Beans (Pulses),215035.000,186787.000,0.868635
Madhya Pradesh,2013-14,Potato,80955.000,1047072.000,12.934000
Madhya Pradesh,2013-14,Ragi,336.000,317.000,0.943452
Madhya Pradesh,2013-14,Rapeseed &Mustard,702055.000,651507.000,0.928000
Madhya Pradesh,2013-14,Rice,1881546.000,3321724.000,1.765423
Madhya Pradesh,2013-14,Safflower,21.000,11.000,0.523810
Madhya Pradesh,2013-14,Sannhamp,3091.000,7300.000,2.361695
Madhya Pradesh,2013-14,Sesamum,269597.000,116484.000,0.432067
Madhya Pradesh,2013-14,Small Millets,201713.000,140324.000,0.695662
Madhya Pradesh,2013-14,Soyabean,6543581.000,4711378.000,0.720000
Madhya Pradesh,2013-14,Sugarcane,55448.000,2797460.000,50.451955
Madhya Pradesh,2013-14,Sunflower,76.000,36.000,0.473684
Madhya Pradesh,2013-14,Sweet Potato,4776.000,30914.000,6.472781
Madhya Pradesh,2013-14,Tobacco,100.000,49.000,0.490000
Madhya Pradesh,2013-14,Turmeric,1392.000,1525.000,1.095546
Madhya Pradesh,2013-14,Urad,581363.000,215551.000,0.370768
Madhya Pradesh,2013-14,Wheat,6123044.000,15722722.000,2.567795
Madhya Pradesh,2014-15,Arhar/Tur,520000.000,506000.000,0.973077
Madhya Pradesh,2014-15,Bajra,225000.000,428000.000,1.902222
Madhya Pradesh,2014-15,Barley,42000.000,56000.000,1.333333
Madhya Pradesh,2014-15,Cotton(Lint),637000.000,738000.000,1.158556
Madhya Pradesh,2014-15,Gram,2796000.000,2938000.000,1.050787
Madhya Pradesh,2014-15,Groundnut,214000.000,360000.000,1.682243
Madhya Pradesh,2014-15,Horse-Gram,14000.000,8000.000,0.571429
Madhya Pradesh,2014-15,Jowar,220000.000,372000.000,1.690909
Madhya Pradesh,2014-15,Linseed,72000.000,44000.000,0.611111
Madhya Pradesh,2014-15,Maize,1131000.000,2530000.000,2.236958
Madhya Pradesh,2014-15,Masoor,502000.000,359000.000,0.715139
Madhya Pradesh,2014-15,Moong(Green Gram),149000.000,68000.000,0.456376
Madhya Pradesh,2014-15,Niger Seed,42000.000,18000.000,0.428571
Madhya Pradesh,2014-15,Peas & Beans (Pulses),216000.000,246000.000,1.138889
Madhya Pradesh,2014-15,Rapeseed &Mustard,614000.000,630000.000,1.026059
Madhya Pradesh,2014-15,Rice,2057000.000,3522660.000,1.712523
Madhya Pradesh,2014-15,Safflower,19000.000,12000.000,0.631579
Madhya Pradesh,2014-15,Sesamum,341000.000,179000.000,0.524927
Madhya Pradesh,2014-15,Small Millets,122000.000,62000.000,0.508197
Madhya Pradesh,2014-15,Soyabean,5571000.000,6350000.000,1.139831
Madhya Pradesh,2014-15,Sugarcane,102000.000,4090000.000,40.098039
Madhya Pradesh,2014-15,Urad,841000.000,427000.000,0.507729
Madhya Pradesh,2014-15,Wheat,5999000.000,18463000.000,3.077680
Madhya Pradesh,2015-16,Arhar/Tur,581000.000,643987.000,1.108411
Madhya Pradesh,2015-16,Bajra,269000.000,617000.000,2.293680
Madhya Pradesh,2015-16,Banana,22631.600,1535834.310,67.862383
Madhya Pradesh,2015-16,Barley,94000.000,273000.000,2.904255
Madhya Pradesh,2015-16,Castor Seed,4000.000,2000.000,0.500000
Madhya Pradesh,2015-16,Coriander,249102.440,351051.610,1.409266
Madhya Pradesh,2015-16,Cotton(Lint),562000.000,714000.000,1.270463
Madhya Pradesh,2015-16,Dry Chillies,103711.810,371435.190,3.581417
Madhya Pradesh,2015-16,Garlic,114786.730,1243135.670,10.829960
Madhya Pradesh,2015-16,Ginger,20337.910,325429.580,16.001132
Madhya Pradesh,2015-16,Gram,3018000.000,3364000.000,1.114645
Madhya Pradesh,2015-16,Groundnut,234000.000,260000.000,1.111111
Madhya Pradesh,2015-16,Horse-Gram,13000.000,3376.000,0.259692
Madhya Pradesh,2015-16,Jowar,208000.000,400657.000,1.926236
Madhya Pradesh,2015-16,Jute,6000.000,6000.000,1.000000
Madhya Pradesh,2015-16,Linseed,114000.000,55109.000,0.483412
Madhya Pradesh,2015-16,Maize,1100000.000,3138000.000,2.852727
Madhya Pradesh,2015-16,Masoor,547000.000,613525.000,1.121618
Madhya Pradesh,2015-16,Moong(Green Gram),194000.000,54181.000,0.279284
Madhya Pradesh,2015-16,Niger Seed,80000.000,22837.000,0.285463
Madhya Pradesh,2015-16,Onion,147866.950,3413488.610,23.084865
Madhya Pradesh,2015-16,Other  Rabi Pulses,39000.000,43549.000,1.116641
Madhya Pradesh,2015-16,Other Cereals,52000.000,41584.000,0.799692
Madhya Pradesh,2015-16,Peas & Beans (Pulses),453000.000,417240.000,0.921060
Madhya Pradesh,2015-16,Potato,135292.290,2828020.470,20.903042
Madhya Pradesh,2015-16,Rapeseed &Mustard,621000.000,667000.000,1.074074
Madhya Pradesh,2015-16,Rice,2027000.000,3546790.000,1.749773
Madhya Pradesh,2015-16,Safflower,7000.000,4291.000,0.613000
Madhya Pradesh,2015-16,Sesamum,367000.000,157752.000,0.429842
Madhya Pradesh,2015-16,Small Millets,130000.000,84937.000,0.653362
Madhya Pradesh,2015-16,Soyabean,5910000.000,4450000.000,0.752961
Madhya Pradesh,2015-16,Sugarcane,102000.000,5160000.000,50.588235
Madhya Pradesh,2015-16,Sunflower,1000.000,1000.000,1.000000
Madhya Pradesh,2015-16,Sweet Potato,3376.000,47062.870,13.940424
Madhya Pradesh,2015-16,Turmeric,9616.060,164635.310,17.120870
Madhya Pradesh,2015-16,Urad,937000.000,515000.000,0.549626
Madhya Pradesh,2015-16,Wheat,5914000.000,18408000.000,3.112614
Madhya Pradesh,2016-17,Arhar/Tur,692000.000,871000.000,1.258671
Madhya Pradesh,2016-17,Bajra,279000.000,776000.000,2.781362
Madhya Pradesh,2016-17,Banana,26969.800,1873689.240,69.473605
Madhya Pradesh,2016-17,Barley,116100.000,384790.000,3.314298
Madhya Pradesh,2016-17,Coriander,275762.830,387428.140,1.404932
Madhya Pradesh,2016-17,Cotton(Lint),600000.000,947000.000,1.578333
Madhya Pradesh,2016-17,Dry Chillies,98537.800,303626.190,3.081317
Madhya Pradesh,2016-17,Garlic,156880.150,1716853.340,10.943726
Madhya Pradesh,2016-17,Ginger,23153.070,372637.800,16.094531
Madhya Pradesh,2016-17,Gram,3223000.000,4546000.000,1.410487
Madhya Pradesh,2016-17,Groundnut,254000.000,377000.000,1.484252
Madhya Pradesh,2016-17,Horse-Gram,13000.000,6420.000,0.493846
Madhya Pradesh,2016-17,Jowar,221000.000,438000.000,1.981900
Madhya Pradesh,2016-17,Jute,6000.000,6000.000,1.000000
Madhya Pradesh,2016-17,Linseed,119000.000,58000.000,0.487395
Madhya Pradesh,2016-17,Maize,1264000.000,4300000.000,3.401899
Madhya Pradesh,2016-17,Masoor,575000.000,651000.000,1.132174
Madhya Pradesh,2016-17,Mesta,2000.000,1519.000,0.759500
Madhya Pradesh,2016-17,Moong(Green Gram),224000.000,131000.000,0.584821
Madhya Pradesh,2016-17,Niger Seed,73000.000,32591.000,0.446452
Madhya Pradesh,2016-17,Onion,150839.210,3821046.220,25.331916
Madhya Pradesh,2016-17,Other  Rabi Pulses,29000.000,25700.000,0.886207
Madhya Pradesh,2016-17,Other Cereals,56200.000,45680.000,0.812811
Madhya Pradesh,2016-17,Other Kharif Pulses,2000.000,2000.000,1.000000
Madhya Pradesh,2016-17,Peas & Beans (Pulses),507000.000,522000.000,1.029586
Madhya Pradesh,2016-17,Potato,159997.160,3460980.460,21.631512
Madhya Pradesh,2016-17,Rapeseed &Mustard,711000.000,920987.000,1.295340
Madhya Pradesh,2016-17,Rice,2260000.000,5400540.000,2.389619
Madhya Pradesh,2016-17,Safflower,29480.000,14770.000,0.501018
Madhya Pradesh,2016-17,Sesamum,382000.000,166420.000,0.435654
Madhya Pradesh,2016-17,Small Millets,132000.000,131620.000,0.997121
Madhya Pradesh,2016-17,Soyabean,5402000.000,6650000.000,1.231026
Madhya Pradesh,2016-17,Sugarcane,91930.000,4726000.000,51.408681
Madhya Pradesh,2016-17,Sunflower,1520.000,1520.000,1.000000
Madhya Pradesh,2016-17,Sweet Potato,4432.200,63449.790,14.315642
Madhya Pradesh,2016-17,Turmeric,12876.750,229579.390,17.828986
Madhya Pradesh,2016-17,Urad,1168000.000,1064000.000,0.910959
Madhya Pradesh,2016-17,Wheat,6423000.000,21916000.000,3.412113
Madhya Pradesh,2017-18,Arhar/Tur,646980.000,839400.000,1.297413
Madhya Pradesh,2017-18,Bajra,309940.000,754740.000,2.435116
Madhya Pradesh,2017-18,Banana,26375.050,1834027.690,69.536463
Madhya Pradesh,2017-18,Barley,130020.000,431030.000,3.315105
Madhya Pradesh,2017-18,Castor Seed,8950.000,6780.000,0.757542
Madhya Pradesh,2017-18,Coriander,279836.920,390547.920,1.395627
Madhya Pradesh,2017-18,Cotton(Lint),603190.000,953120.000,1.580132
Madhya Pradesh,2017-18,Dry Chillies,94414.900,232698.650,2.464639
Madhya Pradesh,2017-18,Garlic,186179.250,1882966.650,10.113730
Madhya Pradesh,2017-18,Ginger,23431.480,377471.270,16.109579
Madhya Pradesh,2017-18,Gram,3590000.000,5385030.000,1.500008
Madhya Pradesh,2017-18,Groundnut,224050.000,349160.000,1.558402
Madhya Pradesh,2017-18,Horse-Gram,14240.000,5780.000,0.405899
Madhya Pradesh,2017-18,Jowar,270040.000,653420.000,2.419716
Madhya Pradesh,2017-18,Jute,5970.000,8640.000,1.447236
Madhya Pradesh,2017-18,Linseed,162000.000,85550.000,0.528086
Madhya Pradesh,2017-18,Maize,1352160.000,4812570.000,3.559172
Madhya Pradesh,2017-18,Masoor,596010.000,679180.000,1.139545
Madhya Pradesh,2017-18,Mesta,2000.000,2200.000,1.100000
Madhya Pradesh,2017-18,Moong(Green Gram),434570.000,395360.000,0.909773
Madhya Pradesh,2017-18,Niger Seed,61300.000,21500.000,0.350734
Madhya Pradesh,2017-18,Onion,150865.600,3701013.710,24.531860
Madhya Pradesh,2017-18,Other  Rabi Pulses,61070.000,55220.000,0.904208
Madhya Pradesh,2017-18,Other Cereals,4100.000,2560.000,0.624390
Madhya Pradesh,2017-18,Other Kharif Pulses,1870.000,1030.000,0.550802
Madhya Pradesh,2017-18,Peas & Beans (Pulses),311880.000,321870.000,1.032032
Madhya Pradesh,2017-18,Potato,136290.210,3144642.920,23.073139
Madhya Pradesh,2017-18,Rapeseed &Mustard,747900.000,975790.000,1.304707
Madhya Pradesh,2017-18,Rice,2035140.000,4899058.000,2.407234
Madhya Pradesh,2017-18,Safflower,1010.000,500.000,0.495050
Madhya Pradesh,2017-18,Sesamum,423720.000,186710.000,0.440645
Madhya Pradesh,2017-18,Small Millets,144070.000,141450.000,0.981814
Madhya Pradesh,2017-18,Soyabean,5010070.000,5321810.000,1.062223
Madhya Pradesh,2017-18,Sugarcane,98040.000,5432600.000,55.412077
Madhya Pradesh,2017-18,Sunflower,3120.000,2610.000,0.836538
Madhya Pradesh,2017-18,Sweet Potato,5196.150,78913.640,15.186944
Madhya Pradesh,2017-18,Turmeric,11697.500,206470.920,17.650859
Madhya Pradesh,2017-18,Urad,1823830.000,1827690.000,1.002116
Madhya Pradesh,2017-18,Wheat,5802980.000,20019950.000,3.449943
Madhya Pradesh,2018-19,Arhar/Tur,212755.000,179987.000,0.845982
Madhya Pradesh,2018-19,Bajra,327080.000,628340.000,1.921059
Madhya Pradesh,2018-19,Banana,26541.390,1853026.360,69.816478
Madhya Pradesh,2018-19,Barley,28978.000,57407.000,1.981055
Madhya Pradesh,2018-19,Castor Seed,1403.000,1243.000,0.885959
Madhya Pradesh,2018-19,Coriander,279980.000,378233.440,1.350930
Madhya Pradesh,2018-19,Cotton(Lint),454869.000,879215.000,1.932897
Madhya Pradesh,2018-19,Dry Chillies,87838.930,217547.890,2.476668
Madhya Pradesh,2018-19,Garlic,178156.610,1807952.590,10.148108
Madhya Pradesh,2018-19,Ginger,24963.810,414282.420,16.595320
Madhya Pradesh,2018-19,Gram,3103330.000,3997699.000,1.288197
Madhya Pradesh,2018-19,Groundnut,215697.000,398873.000,1.849228
Madhya Pradesh,2018-19,Horse-Gram,1852.000,920.000,0.496760
Madhya Pradesh,2018-19,Jowar,74655.000,163418.000,2.188976
Madhya Pradesh,2018-19,Jute,409.000,268.000,0.655257
Madhya Pradesh,2018-19,Linseed,37745.000,26880.000,0.712147
Madhya Pradesh,2018-19,Maize,1256645.000,4090669.000,3.255230
Madhya Pradesh,2018-19,Masoor,420593.000,329343.000,0.783044
Madhya Pradesh,2018-19,Mesta,29.000,10.070,0.347241
Madhya Pradesh,2018-19,Moong(Green Gram),95701.000,44228.000,0.462148
Madhya Pradesh,2018-19,Niger Seed,17681.000,6027.000,0.340874
Madhya Pradesh,2018-19,Onion,149843.450,3683097.390,24.579636
Madhya Pradesh,2018-19,Other  Rabi Pulses,21572.000,16587.000,0.768913
Madhya Pradesh,2018-19,Peas & Beans (Pulses),64696.000,50205.000,0.776014
Madhya Pradesh,2018-19,Potato,145736.500,3309667.310,22.709941
Madhya Pradesh,2018-19,Rapeseed &Mustard,707437.000,1040754.000,1.471161
Madhya Pradesh,2018-19,Rice,2794020.000,5238858.580,1.875025
Madhya Pradesh,2018-19,Safflower,13.000,15390.330,1183.871538
Madhya Pradesh,2018-19,Sesamum,247793.000,138545.000,0.559116
Madhya Pradesh,2018-19,Small Millets,82094.000,74854.000,0.911808
Madhya Pradesh,2018-19,Soyabean,5418888.000,5809838.000,1.072146
Madhya Pradesh,2018-19,Sugarcane,107902.000,5276970.000,48.905210
Madhya Pradesh,2018-19,Sweet Potato,5297.720,80329.910,15.163110
Madhya Pradesh,2018-19,Turmeric,13665.880,238283.100,17.436352
Madhya Pradesh,2018-19,Urad,2441132.000,1190969.000,0.487876
Madhya Pradesh,2018-19,Wheat,7721549.000,25276038.000,3.273441
Madhya Pradesh,2019-20,Arhar/Tur,249147.000,274809.000,1.102999
Madhya Pradesh,2019-20,Bajra,339656.000,785624.000,2.312999
Madhya Pradesh,2019-20,Banana,26634.090,1847636.430,69.371112
Madhya Pradesh,2019-20,Barley,29737.000,63362.000,2.130746
Madhya Pradesh,2019-20,Coriander,292287.880,394757.920,1.350579
Madhya Pradesh,2019-20,Cotton(Lint),650305.000,1033150.000,1.588716
Madhya Pradesh,2019-20,Garlic,183713.760,1869428.500,10.175767
Madhya Pradesh,2019-20,Ginger,27479.560,438393.600,15.953443
Madhya Pradesh,2019-20,Gram,1925684.000,3062879.000,1.590541
Madhya Pradesh,2019-20,Groundnut,221588.000,352019.000,1.588619
Madhya Pradesh,2019-20,Jowar,107875.000,164973.000,1.529298
Madhya Pradesh,2019-20,Jute,5.000,20.000,4.000000
Madhya Pradesh,2019-20,Linseed,51519.000,44668.000,0.867020
Madhya Pradesh,2019-20,Maize,1537098.000,4581821.000,2.980826
Madhya Pradesh,2019-20,Masoor,378678.000,294231.000,0.776995
Madhya Pradesh,2019-20,Mesta,806.000,321.000,0.398263
Madhya Pradesh,2019-20,Moong(Green Gram),464492.000,590716.000,1.271746
Madhya Pradesh,2019-20,Niger Seed,6210.000,2082.000,0.335266
Madhya Pradesh,2019-20,Onion,173886.500,4270702.240,24.560286
Madhya Pradesh,2019-20,Other  Rabi Pulses,13357.000,12265.000,0.918245
Madhya Pradesh,2019-20,Peas & Beans (Pulses),58110.000,49092.000,0.844812
Madhya Pradesh,2019-20,Potato,149435.360,3408607.340,22.809912
Madhya Pradesh,2019-20,Rapeseed &Mustard,675079.000,1041419.000,1.542662
Madhya Pradesh,2019-20,Rice,3110311.000,7920569.370,2.546552
Madhya Pradesh,2019-20,Safflower,11.000,4.000,0.363636
Madhya Pradesh,2019-20,Sesamum,315005.000,126053.000,0.400162
Madhya Pradesh,2019-20,Small Millets,79810.000,84332.000,1.056660
Madhya Pradesh,2019-20,Soyabean,6194044.000,3856153.000,0.622558
Madhya Pradesh,2019-20,Sugarcane,124681.000,7414530.000,59.468002
Madhya Pradesh,2019-20,Sweet Potato,5814.200,89431.380,15.381545
Madhya Pradesh,2019-20,Turmeric,16271.000,285337.070,17.536542
Madhya Pradesh,2019-20,Urad,1793945.000,514329.000,0.286703
Madhya Pradesh,2019-20,Wheat,10216517.000,37507219.000,3.671233
Maharashtra,1997-98,Arhar/Tur,1005600.000,348000.000,0.346062
Maharashtra,1997-98,Bajra,1671200.000,1119000.000,0.669579
Maharashtra,1997-98,Cotton(Lint),31292.000,1753100.000,56.023904
Maharashtra,1997-98,Gram,717100.000,295900.000,0.412634
Maharashtra,1997-98,Jowar,5500200.000,3989800.000,0.725392
Maharashtra,1997-98,Maize,240921.000,317295.000,1.317008
Maharashtra,1997-98,Moong(Green Gram),612100.000,221000.000,0.361052
Maharashtra,1997-98,Other  Rabi Pulses,12830.000,492.000,0.038348
Maharashtra,1997-98,Ragi,156600.000,146800.000,0.937420
Maharashtra,1997-98,Rice,1339329.000,2330646.000,1.740159
Maharashtra,1997-98,Sugarcane,183300.000,158866.000,0.866699
Maharashtra,1997-98,Urad,525400.000,210300.000,0.400266
Maharashtra,1997-98,Wheat,747300.000,670600.000,0.897364
Maharashtra,1998-99,Arhar/Tur,1006700.000,808900.000,0.803516
Maharashtra,1998-99,Bajra,1759700.000,1492500.000,0.848156
Maharashtra,1998-99,Castor Seed,10100.000,3400.000,0.336634
Maharashtra,1998-99,Cotton(Lint),3199100.000,2618900.000,0.818636
Maharashtra,1998-99,Gram,904200.000,561900.000,0.621433
Maharashtra,1998-99,Groundnut,542500.000,667300.000,1.230046
Maharashtra,1998-99,Jowar,4775100.000,4483600.000,0.938954
Maharashtra,1998-99,Linseed,104000.000,27700.000,0.266346
Maharashtra,1998-99,Maize,270100.000,505500.000,1.871529
Maharashtra,1998-99,Moong(Green Gram),649100.000,375700.000,0.578801
Maharashtra,1998-99,Niger Seed,68500.000,18700.000,0.272993
Maharashtra,1998-99,Other  Rabi Pulses,138600.000,55900.000,0.403319
Maharashtra,1998-99,Other Cereals,143900.000,96100.000,0.667825
Maharashtra,1998-99,Other Kharif Pulses,276300.000,116900.000,0.423091
Maharashtra,1998-99,Ragi,157000.000,159100.000,1.013376
Maharashtra,1998-99,Rapeseed &Mustard,12400.000,30700.000,2.475806
Maharashtra,1998-99,Rice,1483100.000,2467600.000,1.663812
Maharashtra,1998-99,Safflower,321300.000,176300.000,0.548708
Maharashtra,1998-99,Sesamum,142500.000,52300.000,0.367018
Maharashtra,1998-99,Soyabean,1055300.000,1471900.000,1.394769
Maharashtra,1998-99,Sugarcane,529800.000,47151100.000,88.997924
Maharashtra,1998-99,Sunflower,440900.000,198200.000,0.449535
Maharashtra,1998-99,Urad,531500.000,338000.000,0.635936
Maharashtra,1998-99,Wheat,1015500.000,1308500.000,1.288528
Maharashtra,1999-00,Arhar/Tur,1040900.000,868100.000,0.833990
Maharashtra,1999-00,Bajra,1720700.000,1126300.000,0.654559
Maharashtra,1999-00,Castor Seed,11000.000,2900.000,0.263636
Maharashtra,1999-00,Cotton(Lint),3253900.000,3099300.000,0.952488
Maharashtra,1999-00,Gram,920000.000,592200.000,0.643696
Maharashtra,1999-00,Groundnut,540400.000,572100.000,1.058660
Maharashtra,1999-00,Jowar,5118400.000,4630000.000,0.904580
Maharashtra,1999-00,Linseed,97800.000,28300.000,0.289366
Maharashtra,1999-00,Maize,263869.000,414473.000,1.570753
Maharashtra,1999-00,Moong(Green Gram),619900.000,288780.000,0.465849
Maharashtra,1999-00,Niger Seed,66700.000,18700.000,0.280360
Maharashtra,1999-00,Other  Rabi Pulses,152900.000,71200.000,0.465664
Maharashtra,1999-00,Other Kharif Pulses,272900.000,93600.000,0.342983
Maharashtra,1999-00,Ragi,155400.000,167200.000,1.075933
Maharashtra,1999-00,Rapeseed &Mustard,10100.000,2900.000,0.287129
Maharashtra,1999-00,Rice,1498500.000,2549300.000,1.701235
Maharashtra,1999-00,Safflower,317400.000,174500.000,0.549779
Maharashtra,1999-00,Sesamum,130100.000,39300.000,0.302075
Maharashtra,1999-00,Small Millets,101800.000,68000.000,0.667976
Maharashtra,1999-00,Soyabean,1163600.000,1620000.000,1.392231
Maharashtra,1999-00,Sugarcane,590100.000,53140400.000,90.053211
Maharashtra,1999-00,Sunflower,402000.000,210100.000,0.522637
Maharashtra,1999-00,Urad,549000.000,269600.000,0.491075
Maharashtra,1999-00,Wheat,1041800.000,1425900.000,1.368689
Maharashtra,2000-01,Arhar/Tur,1096100.000,660300.000,0.602409
Maharashtra,2000-01,Bajra,1800000.000,1087200.000,0.604000
Maharashtra,2000-01,Castor Seed,18100.000,4350.000,0.240331
Maharashtra,2000-01,Cotton(Lint),3076900.000,1802600.000,0.585849
Maharashtra,2000-01,Gram,676200.000,350800.000,0.518781
Maharashtra,2000-01,Groundnut,490100.000,469610.000,0.958192
Maharashtra,2000-01,Jowar,5093500.000,3987800.000,0.782919
Maharashtra,2000-01,Linseed,69900.000,16300.000,0.233190
Maharashtra,2000-01,Maize,328700.000,303600.000,0.923639
Maharashtra,2000-01,Moong(Green Gram),714300.000,243900.000,0.341453
Maharashtra,2000-01,Niger Seed,60700.000,13340.000,0.219769
Maharashtra,2000-01,Other  Rabi Pulses,101700.000,37700.000,0.370698
Maharashtra,2000-01,Other Kharif Pulses,394900.000,139100.000,0.352241
Maharashtra,2000-01,Ragi,154900.000,128600.000,0.830213
Maharashtra,2000-01,Rapeseed &Mustard,8200.000,1900.000,0.231707
Maharashtra,2000-01,Rice,1511500.000,1929700.000,1.276679
Maharashtra,2000-01,Safflower,296000.000,121900.000,0.411824
Maharashtra,2000-01,Sesamum,136900.000,30210.000,0.220672
Maharashtra,2000-01,Small Millets,181300.000,112700.000,0.621622
Maharashtra,2000-01,Soyabean,1141500.000,1266200.000,1.109242
Maharashtra,2000-01,Sugarcane,595300.000,49568700.000,83.266756
Maharashtra,2000-01,Sunflower,337200.000,175300.000,0.519870
Maharashtra,2000-01,Urad,574000.000,205100.000,0.357317
Maharashtra,2000-01,Wheat,754200.000,947600.000,1.256431
Maharashtra,2001-02,Arhar/Tur,1017300.000,770600.000,0.757495
Maharashtra,2001-02,Bajra,1399200.000,830800.000,0.593768
